 
  Impact-EELS Intensity
 
  All energies in meV
 
  High-symmetry points and/or path breaks detected at the following q_idxs:
    1   350   474   845  1147  1394  1569 

  The path spacings (in inverse Angstrom) between these points are:
    4.9858E-03    4.9633E-03    4.9903E-03    4.9902E-03    4.9830E-03    4.9719E-03
 
 
  q_idx    mode_idx      Energy               I_eels
  952         6        57.181071        0.117522683323E-04
  953         1       126.979740        0.950935340025E-38
  953         2        33.137578        0.904477520366E-38
  953         3        33.137578        0.226032950174E-28
  953         4       159.868060        0.898993417501E-05
  953         5       126.979740        0.207493476696E-37
  953         6        57.674379        0.108271098110E-04
  954         1       126.941620        0.108759029669E-36
  954         2        33.399137        0.325217473028E-37
  954         3        33.399137        0.221039754472E-28
  954         4       159.793013        0.905483194992E-05
  954         5       126.941620        0.837028153316E-38
  954         6        58.166648        0.996968048708E-05
  955         1       126.903852        0.420849311571E-29
  955         2        33.659473        0.216325078329E-28
  955         3        33.659473        0.216339942096E-28
  955         4       159.711008        0.911035380950E-05
  955         5       126.903852        0.841680369830E-29
  955         6        58.657871        0.917719658415E-05
  956         1       126.866447        0.000000000000E+00
  956         2        33.918581        0.152608598239E-36
  956         3        33.918581        0.211773501896E-28
  956         4       159.622312        0.915650350358E-05
  956         5       126.866447        0.746206977006E-37
  956         6        59.148036        0.844626903404E-05
  957         1       126.829419        0.000000000000E+00
  957         2        34.176455        0.156526527760E-28
  957         3        34.176455        0.427981764229E-29
  957         4       159.527195        0.919342992920E-05
  957         5       126.829419        0.745014087645E-38
  957         6        59.637135        0.777448743019E-05
  958         1       126.792778        0.269566840406E-37
  958         2        34.433092        0.408926412028E-29
  958         3        34.433092        0.463067451905E-37
  958         4       159.425927        0.922116752103E-05
  958         5       126.792778        0.409046961658E-29
  958         6        60.125159        0.715870593665E-05
  959         1       126.756533        0.748961860990E-37
  959         2        34.688485        0.199021500717E-28
  959         3        34.688485        0.398039374780E-28
  959         4       159.318781        0.923987499040E-05
  959         5       126.756533        0.783846068252E-38
  959         6        60.612098        0.659644574609E-05
  960         1       126.720693        0.401674538854E-29
  960         2        34.942633        0.786486356923E-29
  960         3        34.942633        0.374151811598E-29
  960         4       159.206033        0.924974078506E-05
  960         5       126.720693        0.401748321177E-29
  960         6        61.097942        0.608523191528E-05
  961         1       126.685265        0.744494489852E-30
  961         2        35.195529        0.191264562434E-28
  961         3        35.195529        0.191264562831E-28
  961         4       159.087958        0.925084040456E-05
  961         5       126.685265        0.000000000000E+00
  961         6        61.582681        0.562225077659E-05
  962         1       126.650256        0.394816330065E-29
  962         2        35.447172        0.103467409637E-36
  962         3        35.447172        0.187596479529E-28
  962         4       158.964834        0.924339538811E-05
  962         5       126.650256        0.789550738626E-29
  962         6        62.066305        0.520518795266E-05
  963         1       126.615669        0.180459761382E-38
  963         2        35.697558        0.326844811756E-29
  963         3        35.697558        0.184055270479E-28
  963         4       158.836935        0.922765337861E-05
  963         5       126.615669        0.391546269232E-29
  963         6        62.548804        0.483173815324E-05
  964         1       126.581509        0.672027847561E-30
  964         2        35.946683        0.180619631910E-28
  964         3        35.946683        0.182021723171E-37
  964         4       158.704540        0.920372536068E-05
  964         5       126.581509        0.388186119070E-29
